Unnamed: 0	coef	cohenD	pval	padj
CRYBB2_10000-28	-61.51	0.217527623170547	0.333653433515321	0.9055980789639853
RAF1_10001-7	77.64	-0.224653737787415	0.318156608220449	0.9055980789639853
ZNF41_10003-15	18.2575	-0.179014992484403	0.425806969476847	0.9055980789639853
ELK1_10006-25	-0.0674999999999531	0.0005695990590745	0.997974035106727	0.9998573533185355
GUCA1A_10008-43	-14.97	0.218103440122819	0.332383093013956	0.9055980789639853
BECN1_10010-10	-4.83499999999999	0.127972109435198	0.568758785763706	0.9237573132020388
OCRL_10011-65	-36.1224999999999	0.104666794039098	0.641029768937357	0.9289358360380758
SPDEF_10012-5	-25.14	0.158057511172716	0.481763168478243	0.909621891054585
SNAI2_10014-31	10.665	-0.0877194707477696	0.695911345303745	0.9407407620766804
KCNAB2_10015-119	-22.6	0.10588477287492	0.637156999113157	0.9288925102507015
POLH_10022-207	-98.4274999999999	0.189773909552271	0.398648313425899	0.9055980789639853
VDR_10023-32	9.29750000000003	-0.119211853933324	0.595458283568525	0.925815158099472
HOGA1_10024-44	2872.0175	-0.202079222750756	0.368923517928731	0.9055980789639853
DLD_10025-1	-56.76	0.0555832547056765	0.80434219378192	0.9601115208001657
MUTYH_10030-8	-10.9825	0.120249967103249	0.592264049552384	0.925815158099472
DUSP4_10035-6	-6.05749999999996	0.14912851294323	0.506789456299331	0.9120356600831129
ZHX3_10036-201	-222.3225	0.191765046883794	0.393741187785581	0.9055980789639853
SIGLEC12_10037-98	25.405	-0.323647330732521	0.151793713717478	0.9055980789639853
PNP_10039-32	1078.235	-0.164487756361913	0.464173393862238	0.9065646633021844
TP63_10040-63	-3.82999999999996	0.0217697081175904	0.92269255173664	0.9847018237388969
HNF4A_10041-3	757.377500000001	-0.159652664371702	0.477365488189952	0.9086553967009349
SGK3_10042-8	20.9375	-0.12181056471716	0.587477289269405	0.9244079649170259
BRD4_10043-31	11.2275	-0.08899687945666	0.691712923803862	0.9406933610369275
WNT10A_10044-12	-14.82	0.0727379073023307	0.74582967749478	0.9526133403139104
CUL3_10045-47	22.6225	-0.0631032701544078	0.778532707471712	0.9577958234730288
BIRC2_10046-55	167.0325	-0.380509260126059	0.0927967155956168	0.9055980789639853
NCF2_10047-12	27.3825	-0.265043184689001	0.239493888534783	0.9055980789639853
CBFB_10048-7	-1.08999999999994	0.0081147065990777	0.971143781933772	0.9971072911007584
TERF1_10049-112	1002.315	-0.218730371209093	0.331003612786655	0.9055980789639853
ILK_10053-5	1014.07	-0.158593056296904	0.480284223078895	0.9089532017831912
GAN_10054-3	-25.1975	0.148473122845598	0.508653454171545	0.9120356600831129
FOXM1_10056-5	242.0575	-0.24367738112461	0.279174909614644	0.9055980789639853
RAD23A_10058-1	102.2975	-0.0173014498183798	0.938523813708675	0.9889943669300951
FANCL_10063-10	5.50250000000002	-0.0345335974067955	0.87766256556627	0.9755915351514342
RBBP9_10064-12	142.4925	-0.381169635266757	0.0922415017595275	0.9055980789639853
PIN1_10069-2	37.0075	-0.24982278894997	0.267320680384614	0.9055980789639853
PLCG2_10070-22	210.5375	-0.178492934020178	0.42715222797828	0.9055980789639853
TDP1_10073-22	63.635	-0.298867579755905	0.185246662981179	0.9055980789639853
BRD2_10074-128	21.91	-0.111492919971112	0.619456305962009	0.9288304741436461
ACBD6_10075-75	279.555	-0.172963855440758	0.441553976670374	0.9055980789639853
AP4M1_10076-1	255.7675	-0.226143023862772	0.314979626245456	0.9055980789639853
BAG3_10078-5	-8.16999999999996	0.178281170431659	0.42769862665206	0.9055980789639853
EIF2B1_10080-9	-4.77500000000032	0.0036403117416384	0.987052608663854	0.9996983181746568
SATB2_10081-17	-4.92749999999999	0.0846201696233081	0.70613707135933	0.9416210304555368
NEFL_10082-251	38.125	-0.293255331670183	0.193543789602035	0.9055980789639853
STAR_10085-25	119.69	-0.25482068531772	0.257943540060977	0.9055980789639853
CBS_10086-39	-925.25	0.291961163730161	0.195495971722446	0.9055980789639853
CRYAA_10087-10	1.10000000000001	-0.0327131961549129	0.884063700763023	0.9765283652811123
APRT_10088-37	699.357500000001	-0.101849470402104	0.650026037460691	0.9309665026758658
ASMTL_10089-7	-48.2374999999999	0.0847206486759805	0.705804692396696	0.941586164224683
STUB1_10336-3	61.4475000000002	-0.0391987577153754	0.861296482309528	0.9731488108496222
ENO2_10339-48	101.75	-0.0256506138068218	0.908967368291833	0.9832427698553223
PIAS4_10342-55	-13.7225	0.216015353268475	0.337004915461922	0.9055980789639853
IL10RA_10344-334	20.1775000000001	-0.0380362066504749	0.865369499369783	0.9744282967822313
STAT3_10346-5	2743.77	-0.228422939547841	0.31015735571511	0.9055980789639853
IRF1_10351-51	-216.25	0.285927593172448	0.204791758765216	0.9055980789639853
STAT3_10354-57	440.975000000001	-0.122190575386247	0.586314465850328	0.9244079649170259
JUN_10356-21	-145.67	0.155543020123502	0.488740760389612	0.9120356600831129
OAS1_10361-25	8.58250000000002	-0.064218745440646	0.77472463230533	0.9577958234730288
MYC_10362-35	-7.13749999999998	0.0861916534858992	0.7009452714577	0.9408085792295272
SMAD3_10363-13	470.19	-0.103604992708575	0.644414096126505	0.9299253414936649
SMAD2_10364-6	1125.04	-0.190496946981634	0.396862074332537	0.9055980789639853
IL12B|IL23A_10365-132	-153.915	0.47768736128152	0.0357921437549114	0.9055980789639853
PDGFRA_10366-11	199.405	-0.11653654111171	0.60372681789273	0.9284320842104995
IL12A|IL12B_10367-62	-2.9325	0.0708492115978935	0.752205952366001	0.9526133403139104
STAT1_10370-21	114.085	-0.070498146309869	0.753393073197629	0.9526133403139104
STAT6_10372-18	363.735	-0.0919687120874993	0.681982978292425	0.9364467599763043
ANGPTL3_10382-1	-3063.535	0.255396384067098	0.256878522752316	0.9055980789639853
ZNRF3_10390-21	38.4525	-0.276035104820002	0.220735297908185	0.9055980789639853
ANGPTL3_10391-1	-175.14	0.310430378145803	0.169002043242069	0.9055980789639853
MCL1_10396-6	-9.76499999999999	0.1571322114209	0.48432438896912	0.9116178263386153
ANKRD1_10398-110	36.74	-0.393922945945049	0.0820423078117037	0.9055980789639853
STX12_10418-36	142.4925	-0.0454217836828485	0.839560531076194	0.9669569460876856
SCARA5_10419-1	105.435	-0.0507843710641199	0.820928830442805	0.9605119778574833
FAIM_10420-30	1.81500000000002	-0.0066542684254992	0.976335435026122	0.9971072911007584
NPDC1_10424-31	17.255	-0.171335295096778	0.445849381314531	0.9055980789639853
B4GALT5_10425-3	-10.2049999999999	0.0672187453119467	0.764510665911679	0.9565514399895088
GOSR2_10426-21	-3.87999999999999	0.0725007457409148	0.746629376664478	0.9526133403139104
KIR2DS2_10428-1	183.49	-0.294570269375432	0.191575260154226	0.9055980789639853
SLC3A2_10430-31	-1.7125	0.0711108392498661	0.751321651472461	0.9526133403139104
SHISAL1_10432-3	-2.775	0.126858915787604	0.572119034112	0.9242802105266603
AGA_10435-2	-9.67999999999999	0.151215734719532	0.500877648821498	0.9120356600831129
CSF2RA_10438-19	55.3625	-0.300967217119823	0.182212461766451	0.9055980789639853
AMY2B_10439-57	-655.16	0.410908324145525	0.0699237716989855	0.9055980789639853
CLMP_10440-26	-26.005	0.100266857168927	0.655102648150828	0.9322170925456803
TMEM190_10442-1	-69.8675	0.261538894639913	0.245708602701235	0.9055980789639853
APOM_10445-20	0.8975	-0.0064555133516524	0.977042065470911	0.9971971571947706
PABPC3_10447-18	221.765	-0.177637946288647	0.429360834381323	0.9055980789639853
SHISA2_10449-31	29.3050000000001	-0.0940130604014233	0.675320702113259	0.9341022040137139
NUCB1_10451-11	172.485	-0.370218379701121	0.101807433705439	0.9055980789639853
CEACAM20_10453-7	-28.045	0.334491842878858	0.138716872826588	0.9055980789639853
DNAJC16_10454-99	126.255	-0.115978761381496	0.605457341205261	0.9284320842104995
IL31_10455-196	-49.105	0.0920081120248761	0.681854337588594	0.9364467599763043
IL18RAP_10457-3	13.235	-0.185484486377466	0.409346314163006	0.9055980789639853
CHIT1_10460-1	474.7325	-0.427740623528999	0.05942933339289	0.9055980789639853
INSL5_10462-14	2.90250000000002	-0.0360904723898691	0.872194520809373	0.9753183809727198
ALPI_10463-23	-22.5125	0.186681048059594	0.406344664469495	0.9055980789639853
ANTXR1_10464-6	-98.9924999999999	0.294550809802336	0.191604282287624	0.9055980789639853
TXNDC11_10470-34	1.055	-0.0108963728953366	0.961258981828134	0.9954772283690757
TNFRSF14_10472-53	-20.005	0.171503304103427	0.445405130237774	0.9055980789639853
TFF2_10473-2	-17.56	0.240883636619658	0.284682678165	0.9055980789639853
MMP10_10479-18	56.44	-0.0410124507954038	0.854949720356666	0.9727861883845482
CD59_10480-33	11.67	-0.105967858777389	0.636893179499087	0.9288925102507015
MAGEA4_10485-56	-4.01	0.200381804777042	0.372938221274996	0.9055980789639853
RPN1_10490-3	693.6375	-0.350555773199894	0.120991618755245	0.9055980789639853
CLCA1_10496-11	-389.48	0.193437130650058	0.389649294560678	0.9055980789639853
TMEM106A_10499-1	25.0975	-0.168884961978269	0.45235775223421	0.9055980789639853
RNF43_10505-12	620.200000000002	-0.221129489523319	0.325759578448106	0.9055980789639853
PGRMC2_10506-53	87.2575000000001	-0.172695691547897	0.44225960588365	0.9055980789639853
ACRV1_10507-166	8.7375	-0.139053369257416	0.535843753351826	0.9139312813051881
SCIMP_10510-62	6.24	-0.258347362941137	0.251468200916605	0.9055980789639853
COL6A3_10511-10	-52.44	0.176731233307296	0.43171043281941	0.9055980789639853
CSF2RB_10512-13	-179.4275	0.235853525327985	0.294787237752828	0.9055980789639853
KCNIP3_10513-13	514.3525	-0.169997827737064	0.449395090220222	0.9055980789639853
PTGDS_10514-5	-1104.375	0.25366266819191	0.260095265478854	0.9055980789639853
MXRA8_10521-10	-57.45	0.416548004686939	0.0662468667676076	0.9055980789639853
DHX9_10527-22	3.54750000000001	-0.175547319457533	0.434789757612935	0.9055980789639853
DPEP1_10528-2	-406.2225	0.30641301984929	0.174517936695037	0.9055980789639853
PSMB6_10530-8	5.89000000000003	-0.0552798240084498	0.805388388390232	0.9601115208001657
NRAS_10531-18	-45.0549999999999	0.184009344911433	0.413065247744508	0.9055980789639853
PARP1_10534-40	-4.29249999999999	0.0674813197045725	0.763618645496654	0.9563971773199871
COX6A2_10535-25	-128.6175	0.548231497358422	0.0164510746826364	0.9055980789639853
CD99L2_10539-30	15.565	-0.220429436338533	0.327284046518691	0.9055980789639853
TSPEAR_10546-2	-57.4975	0.0740585739237496	0.74138156869221	0.9513296133825415
BMPR1B_10550-37	110.35	-0.225396745284943	0.316568940623802	0.9055980789639853
LAT_10551-7	-1231.815	0.27546702051317	0.221677685089546	0.9055980789639853
KLRC4_10552-88	33.2825	-0.0857046053775804	0.70255285170324	0.940922959387082
TOR1AIP2_10553-8	9.26250000000014	-0.0080279849984469	0.971452032481673	0.9971072911007584
GLB1_10554-23	0.3675	-0.0341943406326366	0.878854900159257	0.975845249220044
TEX29_10557-6	52.1075	-0.235593631169606	0.295315892632771	0.9055980789639853
PCDH9_10558-26	-203.1125	0.18917168689435	0.400139844197456	0.9055980789639853
ITM2C_10560-1	-13.37	0.193934126091919	0.388438156719026	0.9055980789639853
PGLYRP3_10561-5	33.9575	-0.188479743804949	0.401857801809307	0.9055980789639853
NETO2_10562-42	15.6875	-0.170671017710984	0.447608387825143	0.9055980789639853
LYSMD3_10563-13	-0.292499999999998	0.0210784878775817	0.925139701715527	0.9852012446018386
SLITRK3_10565-19	-824.345	0.395302774059726	0.0809969623489196	0.9055980789639853
MFAP2_10569-28	-3.59999999999999	0.019712156193026	0.929979073577081	0.9867179959855127
MGAT1_10571-14	-40.985	0.165865312048759	0.460453068658994	0.9065646633021844
CST8_10572-65	-94.4149999999997	0.0614581773036449	0.784158702448617	0.9580356531007544
B2M_10574-10	-866.6925	0.229137437124364	0.308656394417668	0.9055980789639853
PUF60_10575-31	-93.0825000000001	0.0823370732857788	0.713704711729957	0.9430065949036144
PLXDC2_10576-7	-6.51499999999998	0.0735689547761892	0.743029626313527	0.9515093761223693
SFTA2_10580-14	-13.78	0.109395124397553	0.626051915387881	0.9288304741436461
POMK_10582-36	-6.2725	0.117043282832699	0.602156608100152	0.9284320842104995
TMEM108_10583-1	34.785	-0.210071918651436	0.350389644627379	0.9055980789639853
NDUFS4_10584-7	-84.3799999999998	0.077935752398705	0.728374233943881	0.9473981816117225
ST3GAL5_10588-39	-442.905	0.258411936126189	0.251350725206211	0.9055980789639853
RAET1L_10589-7	63.5525	-0.0513963699591612	0.818808829396912	0.9602058394394939
CLGN_10600-24	-497.51	0.282113468000538	0.210834785710564	0.9055980789639853
HTN3_10603-1	-107.2775	0.17998938389096	0.423302876154332	0.9055980789639853
APMAP_10605-22	29.81	-0.19534139310384	0.385021457226899	0.9055980789639853
TOR1AIP1_10606-34	368.575	-0.10464674176265	0.641093612342483	0.9289358360380758
HTN1_10608-9	-8.13750000000001	0.0588065230432522	0.793251133807566	0.9601115208001657
PLOD3_10612-18	184.265	-0.17592591398423	0.433803641147153	0.9055980789639853
GOLM2_10613-33	16.3825	-0.047771748801871	0.83138389403079	0.9639606684099696
MPZ_10615-18	-37.0774999999999	0.138759243039982	0.536704617912154	0.9139775921564159
PODXL2_10616-67	-3194.64	0.277529059678312	0.218270979841616	0.9055980789639853
LRP2_10618-190	-12.4675	0.173479922657422	0.440197881457178	0.9055980789639853
MSMB_10620-21	-859.1975	0.345897711699114	0.125934935270379	0.9055980789639853
PRR16_10621-26	-47.115	0.181378611644642	0.419747926320873	0.9055980789639853
MUC1_10623-19	-41.8125	0.147045333042326	0.512726887206738	0.9129002720090126
SPINK13_10624-45	-17.3075	0.20693200744136	0.357597670902765	0.9055980789639853
ST6GALNAC3_10626-116	-3.81499999999996	0.0339486765131664	0.879718473797138	0.975845249220044
APLP2_10627-87	313.885	-0.24798225279992	0.270833404069437	0.9055980789639853
HTATIP2_10630-5	108.3425	-0.254372136578434	0.258775496098285	0.9055980789639853
PGRMC2_10631-9	7.02500000000007	-0.049328714320433	0.825976645836801	0.9624043808348371
CD200R1_10636-1	29.2875	-0.108643759300358	0.628421732309461	0.9288304741436461
ELAPOR1_10637-50	3.12000000000001	-0.0899013878090973	0.688745924284435	0.9390144376226818
TINF2_10638-1	2.28000000000001	-0.155464444520988	0.488959694946427	0.9120356600831129
OLFM3_10643-16	-33.285	0.113374975886598	0.6135654298371	0.9288304741436461
ASCC1_10647-18	92.5825000000001	-0.216407514588749	0.336133698479759	0.9055980789639853
INSIG1_10663-42	-200.5275	0.255989363866419	0.255784793134677	0.9055980789639853
GNPTG_10666-7	26.2125	-0.216604521619796	0.335696589977399	0.9055980789639853
C1orf185_10667-78	1.69250000000001	-0.140710538706626	0.531006743837599	0.9135794696716875
STX4_10668-5	119.215	-0.0554194289455954	0.804907002176688	0.9601115208001657
SEMA3E_10670-26	-0.984999999999999	0.0559100790222112	0.803215740112763	0.9601115208001657
SFTPB_10672-75	-92.92	0.326196773118434	0.14863650358619	0.9055980789639853
TMX2_10675-223	273.9375	-0.236291007508959	0.293898808875661	0.9055980789639853
NDUFB4_10677-9	-55.5275000000001	0.099261661582655	0.658335531853816	0.9325917585124441
KLRG2_10693-43	-26.6549999999999	0.0525942471177454	0.814663230278867	0.9601115208001657
WFDC10B_10695-12	71.4450000000001	-0.241685991089596	0.283093248413874	0.9055980789639853
LRP1_10699-52	20.4	-0.215032865427254	0.339194080952185	0.9055980789639853
IGSF11_10700-10	-236.6025	0.291511010880348	0.196178440854007	0.9055980789639853
COL28A1_10702-1	76.3600000000001	-0.069030781323257	0.758361346337375	0.9540520679894982
SUDS3_10703-203	-4.9275	0.0668520605593556	0.765756903999273	0.9565514399895088
IRAG2_10704-91	-16.3675	0.263835275573172	0.241623180577153	0.9055980789639853
ST6GALNAC3_10705-14	3.39500000000001	-0.149861831386637	0.504708168037417	0.9120356600831129
GNRH2_10708-3	27.0	-0.422013683595953	0.0628397091673834	0.9055980789639853
ZPBP2_10710-23	8.37	-0.342333142127753	0.129825051597346	0.9055980789639853
CD300LB_10713-151	-6.0575	0.327294755267534	0.147292617666911	0.9055980789639853
ACE_10714-7	-20.6425	0.142684745710068	0.525273967406433	0.9135794696716875
PSMD5_10716-35	65.5475	-0.334980851255292	0.13814871635685	0.9055980789639853
HSPA1A_10721-76	-144.605	0.100570681607811	0.65412678787159	0.9319402038675682
SYK_10722-13	-4.52749999999991	0.0018635126263794	0.993371879795203	0.9997518299307577
HS3ST5_10731-10	316.6975	-0.621481380292929	0.0068225897975811	0.9055980789639853
GAL3ST2_10734-339	-12.885	0.037842680374593	0.866047879059994	0.9745696321251544
SERPINB1_10737-96	-372.9775	0.175681236140048	0.434440797198805	0.9055980789639853
FBLN5_10738-11	-1380.4725	0.336854608889126	0.135988589773577	0.9055980789639853
CSF1_10741-22	52.3525	-0.247078350583949	0.272570287383415	0.9055980789639853
SLITRK1_10743-13	-305.7925	0.32825196938202	0.146128768403692	0.9055980789639853
DKK3_10746-24	-92.7525	0.180307403677814	0.422487501060777	0.9055980789639853
PCDHB2_10748-216	61.465	-0.216203592618498	0.33658654252109	0.9055980789639853
HSPA1A_10749-18	85.6449999999999	-0.131984437308932	0.556727713965947	0.9205709474749846
CDYL2_10752-8	-28.7775	0.385099588607773	0.0889933773936108	0.9055980789639853
ADAM7_10753-31	-1663.4475	0.236630371044337	0.293210899026888	0.9055980789639853
PROK2_10754-113	-99.1625000000001	0.112903049577163	0.615040202759613	0.9288304741436461
